"","Date","DailyVisits","VisitsLastYear","%ChangeVisits"
"7557",2013-09-09,11122,11665,-4.7
"7558",2013-09-10,11756,11088,6
"7559",2013-09-11,11681,11709,-0.2
"7560",2013-09-12,11285,10060,12.2
"7561",2013-09-13,9273,10324,-10.2
"7562",2013-09-14,13271,10250,29.5
"7563",2013-09-15,10056,11669,-13.8
"7564",2013-09-16,10382,9774,6.2
"7565",2013-09-17,11107,9106,22
"7566",2013-09-18,10533,9902,6.4
"7567",2013-09-19,9178,10615,-13.5
"7568",2013-09-20,9542,9343,2.1
"7569",2013-09-21,10924,11936,-8.5
"7570",2013-09-22,8104,11366,-28.7
"7571",2013-09-23,9092,10550,-13.8
"7572",2013-09-24,10119,8514,18.9
"7573",2013-09-25,9416,8845,6.5
"7574",2013-09-26,9706,7912,22.7
"7575",2013-09-27,6997,7067,-1
"7576",2013-09-28,14119,7373,91.5
"7577",2013-09-29,8369,7547,10.9
"7578",2013-09-30,13284,8325,59.6
"7579",2013-10-01,12965,6186,109.6
"7580",2013-10-02,3090,6586,-53.1
"7581",2013-10-03,3707,5039,-26.4
"7582",2013-10-04,0,5283,-100
"7583",2013-10-05,0,4810,-100
"7584",2013-10-06,0,7149,-100
"7585",2013-10-07,3630,5964,-39.1
"7586",2013-10-08,2722,4338,-37.3
"7587",2013-10-09,2330,4198,-44.5
"7588",2013-10-10,2320,4571,-49.2
"7589",2013-10-11,1572,3980,-60.5
"7590",2013-10-12,3677,5007,-26.6
"7591",2013-10-13,3112,4977,-37.5
"7592",2013-10-14,2673,4660,-42.6
"7593",2013-10-15,2106,3738,-43.7
"7594",2013-10-16,2938,3517,-16.5
"7595",2013-10-17,2759,3326,-17
"7596",2013-10-18,1917,3674,-47.8
"7597",2013-10-19,4485,5586,-19.7
"7598",2013-10-20,2480,5900,-58
"7599",2013-10-21,2185,2979,-26.7
"7600",2013-10-22,2515,2354,6.8
"7601",2013-10-23,2336,2822,-17.2
"7602",2013-10-24,2309,2057,12.3
"7603",2013-10-25,2899,2100,38
"7604",2013-10-26,3580,2942,21.7
"7605",2013-10-27,2850,3230,-11.8
"7606",2013-10-28,1125,2462,-54.3
"7607",2013-10-29,1147,2007,-42.9
"7608",2013-10-30,1487,1885,-21.1
"7609",2013-10-31,1907,1646,15.9
"7610",2013-11-01,2130,1434,48.5
"7611",2013-11-02,3098,2072,49.5
"7612",2013-11-03,2088,2913,-28.3
"7613",2013-11-04,1441,2071,-30.4
"7614",2013-11-05,1296,1633,-20.6
"7615",2013-11-06,1817,2065,-12
"7616",2013-11-07,1539,1873,-17.8
"7617",2013-11-08,1587,1730,-8.3
"7618",2013-11-09,2568,1631,57.4
"7619",2013-11-10,2386,914,161.1
"7620",2013-11-11,1034,1374,-24.7
"7621",2013-11-12,1449,1255,15.5
"7622",2013-11-13,1506,1290,16.7
"7623",2013-11-14,1414,1350,4.7
"7624",2013-11-15,1570,1536,2.2
"7625",2013-11-16,2000,1788,11.9
"7626",2013-11-17,1233,2340,-47.3
"7627",2013-11-18,1134,1782,-36.4
"7628",2013-11-19,1215,1876,-35.2
"7629",2013-11-20,1169,1882,-37.9
"7630",2013-11-21,972,1633,-40.5
"7631",2013-11-22,1215,1779,-31.7
"7632",2013-11-23,1576,1709,-7.8
"7633",2013-11-24,1714,3226,-46.9
"7634",2013-11-25,1355,947,43.1
"7635",2013-11-26,1309,904,44.8
"7636",2013-11-27,1622,1161,39.7
"7637",2013-11-28,1290,1112,16
"7638",2013-11-29,3053,1290,136.7
"7639",2013-11-30,2578,1303,97.9
"7640",2013-12-01,1407,1598,-12
"7641",2013-12-02,923,1432,-35.5
"7642",2013-12-03,845,996,-15.2
"7643",2013-12-04,653,1147,-43.1
"7644",2013-12-05,637,1328,-52
"7645",2013-12-06,943,1004,-6.1
"7646",2013-12-07,742,1026,-27.7
"7647",2013-12-08,632,774,-18.3
"7648",2013-12-09,599,654,-8.4
"7649",2013-12-10,642,861,-25.4
"7650",2013-12-11,788,912,-13.6
"7651",2013-12-12,945,950,-0.5
"7652",2013-12-13,987,961,2.7
"7653",2013-12-14,1107,936,18.3
"7654",2013-12-15,942,1271,-25.9
"7655",2013-12-16,939,1007,-6.8
"7656",2013-12-17,982,853,15.1
"7657",2013-12-18,999,1023,-2.3
"7658",2013-12-19,453,1109,-59.2
"7659",2013-12-20,912,918,-0.7
"7660",2013-12-21,1082,1352,-20
"7661",2013-12-22,985,1790,-45
"7662",2013-12-23,1107,1325,-16.5
"7663",2013-12-24,675,772,-12.6
"7664",2013-12-25,459,432,6.2
"7665",2013-12-26,1498,1452,3.2
"7666",2013-12-27,2057,1239,66
"7667",2013-12-28,2027,1336,51.7
"7668",2013-12-29,1377,2057,-33.1
"7669",2013-12-30,1382,1872,-26.2
"7670",2013-12-31,1015,1366,-25.7
"7671",2014-01-01,946,1015,-6.8
"7672",2014-01-02,1072,1072,0
"7673",2014-01-03,1180,1120,5.4
"7674",2014-01-04,919,1265,-27.4
"7675",2014-01-05,533,1108,-51.9
"7676",2014-01-06,628,1008,-37.7
"7677",2014-01-07,628,898,-30.1
"7678",2014-01-08,763,884,-13.7
"7679",2014-01-09,948,993,-4.5
"7680",2014-01-10,1041,175,494.9
"7681",2014-01-11,1303,372,250.3
"7682",2014-01-12,981,518,89.4
"7683",2014-01-13,732,612,19.6
"7684",2014-01-14,760,585,29.9
"7685",2014-01-15,792,736,7.6
"7686",2014-01-16,808,703,14.9
"7687",2014-01-17,972,823,18.1
"7688",2014-01-18,1334,859,55.3
"7689",2014-01-19,1417,1504,-5.8
"7690",2014-01-20,1068,900,18.7
"7691",2014-01-21,772,636,21.4
"7692",2014-01-22,630,847,-25.6
"7693",2014-01-23,626,720,-13.1
"7694",2014-01-24,880,816,7.8
"7695",2014-01-25,1579,993,59
"7696",2014-01-26,531,1418,-62.6
"7697",2014-01-27,460,1329,-65.4
"7698",2014-01-28,540,602,-10.3
"7699",2014-01-29,787,888,-11.4
"7700",2014-01-30,578,698,-17.2
"7701",2014-01-31,806,636,26.7
"7702",2014-02-01,1274,1103,15.5
"7703",2014-02-02,1062,1678,-36.7
"7704",2014-02-03,565,1243,-54.5
"7705",2014-02-04,747,943,-20.8
"7706",2014-02-05,968,1117,-13.3
"7707",2014-02-06,840,1117,-24.8
"7708",2014-02-07,943,1282,-26.4
"7709",2014-02-08,868,1134,-23.5
"7710",2014-02-09,887,1058,-16.2
"7711",2014-02-10,686,434,58.1
"7712",2014-02-11,999,798,25.2
"7713",2014-02-12,923,1047,-11.8
"7714",2014-02-13,1125,979,14.9
"7715",2014-02-14,1512,827,82.8
"7716",2014-02-15,2254,1554,45
"7717",2014-02-16,2380,2612,-8.9
"7718",2014-02-17,1615,2363,-31.7
"7719",2014-02-18,1021,1164,-12.3
"7720",2014-02-19,1128,904,24.8
"7721",2014-02-20,1007,882,14.2
"7722",2014-02-21,1136,908,25.1
"7723",2014-02-22,1089,1074,1.4
"7724",2014-02-23,1120,1652,-32.2
"7725",2014-02-24,683,1150,-40.6
"7726",2014-02-25,921,1066,-13.6
"7727",2014-02-26,1169,854,36.9
"7728",2014-02-27,1125,1036,8.6
"7729",2014-02-28,1108,1229,-9.8
"7730",2014-03-01,767,1455,-47.3
"7731",2014-03-02,1120,2611,-57.1
"7732",2014-03-03,946,2142,-55.8
"7733",2014-03-04,1122,940,19.4
"7734",2014-03-05,1153,1137,1.4
"7735",2014-03-06,1184,1481,-20.1
"7736",2014-03-07,1078,1460,-26.2
"7737",2014-03-08,2965,1669,77.7
"7738",2014-03-09,3159,2016,56.7
"7739",2014-03-10,1786,2071,-13.8
"7740",2014-03-11,1366,1691,-19.2
"7741",2014-03-12,1657,1551,6.8
"7742",2014-03-13,2189,2060,6.3
"7743",2014-03-14,2427,2058,17.9
"7744",2014-03-15,2128,2899,-26.6
"7745",2014-03-16,2969,2470,20.2
"7746",2014-03-17,1822,1819,0.2
"7747",2014-03-18,1412,2022,-30.2
"7748",2014-03-19,1828,1896,-3.6
"7749",2014-03-20,2321,1882,23.3
"7750",2014-03-21,2187,1662,31.6
"7751",2014-03-22,2587,701,269
"7752",2014-03-23,2693,3180,-15.3
"7753",2014-03-24,1817,2332,-22.1
"7754",2014-03-25,2237,2887,-22.5
"7755",2014-03-26,2240,2763,-18.9
"7756",2014-03-27,2324,2721,-14.6
"7757",2014-03-28,2704,2749,-1.6
"7758",2014-03-29,4866,4071,19.5
"7759",2014-03-30,2679,3972,-32.6
"7760",2014-03-31,770,3698,-79.2
"7761",2014-04-01,1655,2386,-30.6
"7762",2014-04-02,1266,2728,-53.6
"7763",2014-04-03,2259,2691,-16.1
"7764",2014-04-04,2481,2736,-9.3
"7765",2014-04-05,3512,2778,26.4
"7766",2014-04-06,2397,3418,-29.9
"7767",2014-04-07,1674,2391,-30
"7768",2014-04-08,2122,1919,10.6
"7769",2014-04-09,2582,1782,44.9
"7770",2014-04-10,1979,510,288
"7771",2014-04-11,2694,1155,133.2
"7772",2014-04-12,3478,1555,123.7
"7773",2014-04-13,2008,2370,-15.3
"7774",2014-04-14,2138,1544,38.5
"7775",2014-04-15,2882,1551,85.8
"7776",2014-04-16,2007,1655,21.3
"7777",2014-04-17,2583,934,176.6
"7778",2014-04-18,4085,1449,181.9
"7779",2014-04-19,4539,1988,128.3
"7780",2014-04-20,6258,3214,94.7
"7781",2014-04-21,2608,1950,33.7
"7782",2014-04-22,2980,2116,40.8
"7783",2014-04-23,2902,2176,33.4
"7784",2014-04-24,1732,2146,-19.3
"7785",2014-04-25,3367,3321,1.4
"7786",2014-04-26,4436,3353,32.3
"7787",2014-04-27,2521,5309,-52.5
"7788",2014-04-28,2444,3550,-31.2
"7789",2014-04-29,2067,3002,-31.1
"7790",2014-04-30,2748,2836,-3.1
"7791",2014-05-01,3755,5093,-26.3
"7792",2014-05-02,3386,3524,-3.9
"7793",2014-05-03,4493,3659,22.8
"7794",2014-05-04,4556,5245,-13.1
"7795",2014-05-05,4134,4583,-9.8
"7796",2014-05-06,4146,4337,-4.4
"7797",2014-05-07,3701,4337,-14.7
"7798",2014-05-08,3488,4200,-17
"7799",2014-05-09,5464,4208,29.8
"7800",2014-05-10,6149,5132,19.8
"7801",2014-05-11,4259,6111,-30.3
"7802",2014-05-12,4896,7409,-33.9
"7803",2014-05-13,5437,5759,-5.6
"7804",2014-05-14,5662,5982,-5.3
"7805",2014-05-15,5836,5946,-1.8
"7806",2014-05-16,5880,5629,4.5
"7807",2014-05-17,8386,7074,18.5
"7808",2014-05-18,7395,8209,-9.9
"7809",2014-05-19,7029,7667,-8.3
"7810",2014-05-20,7428,7258,2.3
"7811",2014-05-21,7475,7354,1.6
"7812",2014-05-22,7574,8163,-7.2
"7813",2014-05-23,9648,7556,27.7
"7814",2014-05-24,16240,9748,66.6
"7815",2014-05-25,15772,16859,-6.4
"7816",2014-05-26,12571,15528,-19
"7817",2014-05-27,9305,9479,-1.8
"7818",2014-05-28,9590,10091,-5
"7819",2014-05-29,9473,8651,9.5
"7820",2014-05-30,7960,8687,-8.4
"7821",2014-05-31,10822,8376,29.2
"7822",2014-06-01,11736,14014,-16.3
"7823",2014-06-02,14093,15504,-9.1
"7824",2014-06-03,11054,14307,-22.7
"7825",2014-06-04,13925,14180,-1.8
"7826",2014-06-05,14505,13259,9.4
"7827",2014-06-06,11836,14193,-16.6
"7828",2014-06-07,19076,14509,31.5
"7829",2014-06-08,20186,17467,15.6
"7830",2014-06-09,19401,18451,5.1
"7831",2014-06-10,16715,19272,-13.3
"7832",2014-06-11,16223,20746,-21.8
"7833",2014-06-12,16377,18339,-10.7
"7834",2014-06-13,16953,17710,-4.3
"7835",2014-06-14,17324,19068,-9.1
"7836",2014-06-15,20787,19393,7.2
"7837",2014-06-16,19968,20138,-0.8
"7838",2014-06-17,19142,19913,-3.9
"7839",2014-06-18,13850,21440,-35.4
"7840",2014-06-19,19734,20478,-3.6
"7841",2014-06-20,22157,19931,11.2
"7842",2014-06-21,21571,17275,24.9
"7843",2014-06-22,19979,20239,-1.3
"7844",2014-06-23,22473,23218,-3.2
"7845",2014-06-24,22695,20728,9.5
"7846",2014-06-25,19785,26060,-24.1
"7847",2014-06-26,19723,22034,-10.5
"7848",2014-06-27,14497,21266,-31.8
"7849",2014-06-28,22438,20975,7
"7850",2014-06-29,23966,22947,4.4
"7851",2014-06-30,23868,23796,0.3
"7852",2014-07-01,21993,25166,-12.6
"7853",2014-07-02,21778,24951,-12.7
"7854",2014-07-03,22721,26774,-15.1
"7855",2014-07-04,34825,34115,2.1
"7856",2014-07-05,30359,29729,2.1
"7857",2014-07-06,24634,28467,-13.5
"7858",2014-07-07,24282,24503,-0.9
"7859",2014-07-08,24885,22922,8.6
"7860",2014-07-09,23515,24758,-5
"7861",2014-07-10,21932,23941,-8.4
"7862",2014-07-11,22787,22772,0.1
"7863",2014-07-12,22719,23516,-3.4
"7864",2014-07-13,23635,24366,-3
"7865",2014-07-14,27874,21583,29.1
"7866",2014-07-15,28505,25191,13.2
"7867",2014-07-16,23236,26579,-12.6
"7868",2014-07-17,25674,24511,4.7
"7869",2014-07-18,25233,25581,-1.4
"7870",2014-07-19,26565,24427,8.8
"7871",2014-07-20,25647,25818,-0.7
"7872",2014-07-21,27258,25820,5.6
"7873",2014-07-22,26404,25679,2.8
"7874",2014-07-23,25592,27341,-6.4
"7875",2014-07-24,24084,25306,-4.8
"7876",2014-07-25,27640,23966,15.3
"7877",2014-07-26,27432,25570,7.3
"7878",2014-07-27,25911,25717,0.8
"7879",2014-07-28,27107,24285,11.6
"7880",2014-07-29,24938,26416,-5.6
"7881",2014-07-30,25279,25788,-2
"7882",2014-07-31,24222,24517,-1.2
"7883",2014-08-01,21486,20585,4.4
"7884",2014-08-02,27951,22439,24.6
"7885",2014-08-03,31280,26580,17.7
"7886",2014-08-04,34176,32690,4.5
"7887",2014-08-05,27461,34075,-19.4
"7888",2014-08-06,23590,35757,-34
"7889",2014-08-07,33660,28500,18.1
"7890",2014-08-08,23883,29065,-17.8
"7891",2014-08-09,23366,22968,1.7
"7892",2014-08-10,20225,23790,-15
"7893",2014-08-11,20762,18796,10.5
"7894",2014-08-12,19378,20902,-7.3
"7895",2014-08-13,19794,19053,3.9
"7896",2014-08-14,19340,19218,0.6
"7897",2014-08-15,19477,19143,1.7
"7898",2014-08-16,21644,19974,8.4
"7899",2014-08-17,17876,20945,-14.7
"7900",2014-08-18,18920,17561,7.7
"7901",2014-08-19,17968,18053,-0.5
"7902",2014-08-20,16623,16550,0.4
"7903",2014-08-21,15394,15390,0
"7904",2014-08-22,15188,15519,-2.1
"7905",2014-08-23,15981,15852,0.8
"7906",2014-08-24,15829,17034,-7.1
"7907",2014-08-25,14159,15183,-6.7
"7908",2014-08-26,13014,14162,-8.1
"7909",2014-08-27,11617,13237,-12.2
"7910",2014-08-28,13084,11757,11.3
"7911",2014-08-29,14409,12230,17.8
"7912",2014-08-30,24532,14542,68.7
"7913",2014-08-31,21309,23447,-9.1
"7914",2014-09-01,13784,19961,-30.9
"7915",2014-09-02,10222,13205,-22.6
"7916",2014-09-03,10724,10227,4.9
"7917",2014-09-04,10426,10678,-2.4
"7918",2014-09-05,10651,11563,-7.9
"7919",2014-09-06,12558,10932,14.9
"7920",2014-09-07,11715,13100,-10.6
"7921",2014-09-08,11769,10975,7.2
"7922",2014-09-09,10049,11122,-9.6
"7923",2014-09-10,8510,11756,-27.6
"7924",2014-09-11,7404,11681,-36.6
"7925",2014-09-12,1434,11285,-87.3
"7926",2014-09-13,11292,9273,21.8
"7927",2014-09-14,9844,13271,-25.8
"7928",2014-09-15,9642,10056,-4.1
"7929",2014-09-16,10793,10382,4
"7930",2014-09-17,9808,11107,-11.7
"7931",2014-09-18,10088,10533,-4.2
"7932",2014-09-19,9888,9178,7.7
"7933",2014-09-20,10625,9542,11.3
"7934",2014-09-21,9086,10924,-16.8
"7935",2014-09-22,7876,8104,-2.8
"7936",2014-09-23,8243,9092,-9.3
"7937",2014-09-24,8848,10119,-12.6
"7938",2014-09-25,9646,9416,2.4
"7939",2014-09-26,9304,9706,-4.1
"7940",2014-09-27,11197,6997,60
"7941",2014-09-28,7479,14119,-47
"7942",2014-09-29,5049,8369,-39.7
"7943",2014-09-30,5774,13284,-56.5
"7944",2014-10-01,5866,12965,-54.8
"7945",2014-10-02,5870,3090,90
"7946",2014-10-03,5578,3707,50.5
"7947",2014-10-04,7807,0,Inf
"7948",2014-10-05,5751,0,Inf
"7949",2014-10-06,4708,0,Inf
"7950",2014-10-07,4943,3630,36.2
"7951",2014-10-08,4825,2722,77.3
"7952",2014-10-09,4791,2330,105.6
"7953",2014-10-10,4919,2320,112
"7954",2014-10-11,6652,1572,323.2
"7955",2014-10-12,3900,3677,6.1
"7956",2014-10-13,5095,3112,63.7
"7957",2014-10-14,4579,2673,71.3
"7958",2014-10-15,4231,2106,100.9
"7959",2014-10-16,4470,2938,52.1
"7960",2014-10-17,6282,2759,127.7
"7961",2014-10-18,6157,1917,221.2
"7962",2014-10-19,4480,4485,-0.1
"7963",2014-10-20,3072,2480,23.9
"7964",2014-10-21,3190,2185,46
"7965",2014-10-22,3139,2515,24.8
"7966",2014-10-23,2832,2336,21.2
"7967",2014-10-24,3135,2309,35.8
"7968",2014-10-25,4627,2899,59.6
"7969",2014-10-26,3522,3580,-1.6
"7970",2014-10-27,2875,2850,0.9
"7971",2014-10-28,2222,1125,97.5
"7972",2014-10-29,2318,1147,102.1
"7973",2014-10-30,1909,1487,28.4
"7974",2014-10-31,1675,1907,-12.2
"7975",2014-11-01,2793,2130,31.1
"7976",2014-11-02,2424,3098,-21.8
"7977",2014-11-03,1625,2088,-22.2
"7978",2014-11-04,2079,1441,44.3
"7979",2014-11-05,2079,1296,60.4
"7980",2014-11-06,1914,1817,5.3
"7981",2014-11-07,2109,1539,37
"7982",2014-11-08,3304,1587,108.2
"7983",2014-11-09,2246,2568,-12.5
"7984",2014-11-10,0,2386,-100
"7985",2014-11-11,864,1034,-16.4
"7986",2014-11-12,1620,1449,11.8
"7987",2014-11-13,947,1506,-37.1
"7988",2014-11-14,1093,1414,-22.7
"7989",2014-11-15,1028,1570,-34.5
"7990",2014-11-16,691,2000,-65.5
"7991",2014-11-17,904,1233,-26.7
"7992",2014-11-18,1166,1134,2.8
"7993",2014-11-19,845,1215,-30.5
"7994",2014-11-20,1171,1169,0.2
"7995",2014-11-21,1128,972,16
"7996",2014-11-22,1593,1215,31.1
"7997",2014-11-23,1306,1576,-17.1
"7998",2014-11-24,1048,1714,-38.9
"7999",2014-11-25,1232,1355,-9.1
"8000",2014-11-26,1104,1309,-15.7
"8001",2014-11-27,1320,1622,-18.6
"8002",2014-11-28,3015,1290,133.7
"8003",2014-11-29,2262,3053,-25.9
"8004",2014-11-30,924,2578,-64.2
"8005",2014-12-01,823,1407,-41.5
"8006",2014-12-02,947,923,2.6
"8007",2014-12-03,1066,845,26.2
"8008",2014-12-04,977,653,49.6
"8009",2014-12-05,988,637,55.1
"8010",2014-12-06,1367,943,45
"8011",2014-12-07,1099,742,48.1
"8012",2014-12-08,1004,632,58.9
"8013",2014-12-09,918,599,53.3
"8014",2014-12-10,942,642,46.7
"8015",2014-12-11,937,788,18.9
"8016",2014-12-12,2122,945,124.6
"8017",2014-12-13,1514,987,53.4
"8018",2014-12-14,537,1107,-51.5
"8019",2014-12-15,537,942,-43
"8020",2014-12-16,853,939,-9.2
"8021",2014-12-17,923,982,-6
"8022",2014-12-18,1082,999,8.3
"8023",2014-12-19,1282,453,183
"8024",2014-12-20,1853,912,103.2
"8025",2014-12-21,1652,1082,52.7
"8026",2014-12-22,1150,985,16.8
"8027",2014-12-23,791,1107,-28.5
"8028",2014-12-24,934,675,38.4
"8029",2014-12-25,337,459,-26.6
"8030",2014-12-26,1323,1498,-11.7
"8031",2014-12-27,2592,2057,26
"8032",2014-12-28,1463,2027,-27.8
"8033",2014-12-29,1240,1377,-9.9
"8034",2014-12-30,1663,1382,20.3
"8035",2014-12-31,1431,1015,41
"8036",2015-01-01,1557,946,64.6
"8037",2015-01-02,1807,1072,68.6
"8038",2015-01-03,1010,1180,-14.4
"8039",2015-01-04,732,919,-20.3
"8040",2015-01-05,865,533,62.3
"8041",2015-01-06,705,628,12.3
"8042",2015-01-07,820,628,30.6
"8043",2015-01-08,832,763,9
"8044",2015-01-09,808,948,-14.8
"8045",2015-01-10,1101,1041,5.8
"8046",2015-01-11,681,1303,-47.7
"8047",2015-01-12,708,981,-27.8
"8048",2015-01-13,952,732,30.1
"8049",2015-01-14,792,760,4.2
"8050",2015-01-15,631,792,-20.3
"8051",2015-01-16,1082,808,33.9
"8052",2015-01-17,1756,972,80.7
"8053",2015-01-18,1632,1334,22.3
"8054",2015-01-19,1116,1417,-21.2
"8055",2015-01-20,852,1068,-20.2
"8056",2015-01-21,472,772,-38.9
"8057",2015-01-22,914,630,45.1
"8058",2015-01-23,912,626,45.7
"8059",2015-01-24,1284,880,45.9
"8060",2015-01-25,1497,1579,-5.2
"8061",2015-01-26,1075,531,102.4
"8062",2015-01-27,1444,460,213.9
"8063",2015-01-28,1017,540,88.3
"8064",2015-01-29,1135,787,44.2
"8065",2015-01-30,1104,578,91
"8066",2015-01-31,1159,806,43.8
"8067",2015-02-01,965,1274,-24.3
"8068",2015-02-02,898,1062,-15.4
"8069",2015-02-03,979,565,73.3
"8070",2015-02-04,1173,747,57
"8071",2015-02-05,1240,968,28.1
"8072",2015-02-06,1631,840,94.2
"8073",2015-02-07,2780,943,194.8
"8074",2015-02-08,2440,868,181.1
"8075",2015-02-09,1134,887,27.8
"8076",2015-02-10,1156,686,68.5
"8077",2015-02-11,979,999,-2
"8078",2015-02-12,1262,923,36.7
"8079",2015-02-13,2004,1125,78.1
"8080",2015-02-14,1867,1512,23.5
"8081",2015-02-15,3107,2254,37.8
"8082",2015-02-16,1131,2380,-52.5
"8083",2015-02-17,996,1615,-38.3
"8084",2015-02-18,1114,1021,9.1
"8085",2015-02-19,1461,1128,29.5
"8086",2015-02-20,1579,1007,56.8
"8087",2015-02-21,1260,1136,10.9
"8088",2015-02-22,1276,1089,17.2
"8089",2015-02-23,1010,1120,-9.8
"8090",2015-02-24,1360,683,99.1
"8091",2015-02-25,716,921,-22.3
"8092",2015-02-26,977,1169,-16.4
"8093",2015-02-27,1181,1125,5
"8094",2015-02-28,1906,1108,72
"8095",2015-03-01,1568,767,104.4
"8096",2015-03-02,1162,1120,3.8
"8097",2015-03-03,319,946,-66.3
"8098",2015-03-04,1038,1122,-7.5
"8099",2015-03-05,1372,1153,19
"8100",2015-03-06,1830,1184,54.6
"8101",2015-03-07,3238,1078,200.4
"8102",2015-03-08,3034,2965,2.3
"8103",2015-03-09,1839,3159,-41.8
"8104",2015-03-10,2058,1786,15.2
"8105",2015-03-11,2349,1366,72
"8106",2015-03-12,2102,1657,26.9
"8107",2015-03-13,2606,2189,19
"8108",2015-03-14,4643,2427,91.3
"8109",2015-03-15,4872,2128,128.9
"8110",2015-03-16,2212,2969,-25.5
"8111",2015-03-17,1999,1822,9.7
"8112",2015-03-18,2445,1412,73.2
"8113",2015-03-19,2601,1828,42.3
"8114",2015-03-20,3747,2321,61.4
"8115",2015-03-21,4838,2187,121.2
"8116",2015-03-22,3374,2587,30.4
"8117",2015-03-23,2593,2693,-3.7
"8118",2015-03-24,2739,1817,50.7
"8119",2015-03-25,2741,2237,22.5
"8120",2015-03-26,2884,2240,28.7
"8121",2015-03-27,3445,2324,48.2
"8122",2015-03-28,5031,2704,86.1
"8123",2015-03-29,4051,4866,-16.7
"8124",2015-03-30,3715,2679,38.7
"8125",2015-03-31,3960,770,414.3
"8126",2015-04-01,3240,1655,95.8
"8127",2015-04-02,3765,1266,197.4
"8128",2015-04-03,5286,2259,134
"8129",2015-04-04,6707,2481,170.3
"8130",2015-04-05,5309,3512,51.2
"8131",2015-04-06,2967,2397,23.8
"8132",2015-04-07,3319,1674,98.3
"8133",2015-04-08,2104,2122,-0.8
"8134",2015-04-09,3616,2582,40
"8135",2015-04-10,3563,1979,80
"8136",2015-04-11,5067,2694,88.1
"8137",2015-04-12,2972,3478,-14.5
"8138",2015-04-13,2491,2008,24.1
"8139",2015-04-14,2681,2138,25.4
"8140",2015-04-15,2384,2882,-17.3
"8141",2015-04-16,2197,2007,9.5
"8142",2015-04-17,2962,2583,14.7
"8143",2015-04-18,3661,4085,-10.4
"8144",2015-04-19,3629,4539,-20
"8145",2015-04-20,2708,6258,-56.7
"8146",2015-04-21,3231,2608,23.9
"8147",2015-04-22,3164,2980,6.2
"8148",2015-04-23,1866,2902,-35.7
"8149",2015-04-24,3358,1732,93.9
"8150",2015-04-25,4151,3367,23.3
"8151",2015-04-26,3372,4436,-24
"8152",2015-04-27,3301,2521,30.9
"8153",2015-04-28,4566,2444,86.8
"8154",2015-04-29,4026,2067,94.8
"8155",2015-04-30,3686,2748,34.1
"8156",2015-05-01,3956,3755,5.4
"8157",2015-05-02,6265,3386,85
"8158",2015-05-03,5013,4493,11.6
"8159",2015-05-04,4120,4556,-9.6
"8160",2015-05-05,4730,4134,14.4
"8161",2015-05-06,4124,4146,-0.5
"8162",2015-05-07,5333,3701,44.1
"8163",2015-05-08,5067,3488,45.3
"8164",2015-05-09,2517,5464,-53.9
"8165",2015-05-10,1627,6149,-73.5
"8166",2015-05-11,5758,4259,35.2
"8167",2015-05-12,5841,4896,19.3
"8168",2015-05-13,6013,5437,10.6
"8169",2015-05-14,6524,5662,15.2
"8170",2015-05-15,1608,5836,-72.4
"8171",2015-05-16,11178,5880,90.1
"8172",2015-05-17,7624,8386,-9.1
"8173",2015-05-18,8214,7395,11.1
"8174",2015-05-19,6734,7029,-4.2
"8175",2015-05-20,7981,7428,7.4
"8176",2015-05-21,8562,7475,14.5
"8177",2015-05-22,10128,7574,33.7
"8178",2015-05-23,15613,9648,61.8
"8179",2015-05-24,17547,16240,8
"8180",2015-05-25,14142,15772,-10.3
"8181",2015-05-26,11432,12571,-9.1
"8182",2015-05-27,9708,9305,4.3
"8183",2015-05-28,10020,9590,4.5
"8184",2015-05-29,9230,9473,-2.6
"8185",2015-05-30,12773,7960,60.5
"8186",2015-05-31,11527,10822,6.5
"8187",2015-06-01,13064,11736,11.3
"8188",2015-06-02,13499,14093,-4.2
"8189",2015-06-03,13627,11054,23.3
"8190",2015-06-04,13802,13925,-0.9
"8191",2015-06-05,15270,14505,5.3
"8192",2015-06-06,25996,11836,119.6
"8193",2015-06-07,20794,19076,9
"8194",2015-06-08,16631,20186,-17.6
"8195",2015-06-09,19273,19401,-0.7
"8196",2015-06-10,16873,16715,0.9
"8197",2015-06-11,13991,16223,-13.8
"8198",2015-06-12,24613,16377,50.3
"8199",2015-06-13,22620,16953,33.4
"8200",2015-06-14,20914,17324,20.7
"8201",2015-06-15,20749,20787,-0.2
"8202",2015-06-16,21625,19968,8.3
"8203",2015-06-17,22835,19142,19.3
"8204",2015-06-18,22065,13850,59.3
"8205",2015-06-19,22111,19734,12
"8206",2015-06-20,22530,22157,1.7
"8207",2015-06-21,23690,21571,9.8
"8208",2015-06-22,23222,19979,16.2
"8209",2015-06-23,23690,22473,5.4
"8210",2015-06-24,19158,22695,-15.6
"8211",2015-06-25,19278,19785,-2.6
"8212",2015-06-26,24197,19723,22.7
"8213",2015-06-27,25887,14497,78.6
"8214",2015-06-28,25613,22438,14.2
"8215",2015-06-29,24014,23966,0.2
"8216",2015-06-30,25800,23868,8.1
"8217",2015-07-01,23356,21993,6.2
"8218",2015-07-02,23645,21778,8.6
"8219",2015-07-03,39039,22721,71.8
"8220",2015-07-04,35985,34825,3.3
"8221",2015-07-05,22205,30359,-26.9
"8222",2015-07-06,21202,24634,-13.9
"8223",2015-07-07,28141,24282,15.9
